MarketingSegments,MarketingSegments2,MarketingSegments3,CalendarDateColumn,Leads,Temp
C,a,x,2019-12-07,451.12669011578,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-08,147.231770120561,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-09,130.286572035402,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-10,237.84157531336,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-11,205.934070050716,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-12,218.503540847451,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-13,373.425284773111,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-14,272.4180274643,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-15,138.283783011138,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-16,106.624241638929,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-17,368.417442124337,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-18,194.475404825062,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-19,430.833118222654,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-20,420.054441597313,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-21,345.851563382894,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-22,225.835201703012,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-23,121.759399306029,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-24,309.585067816079,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-25,451.27609949559,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-26,231.828451994807,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-27,395.410271733999,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-28,448.205277696252,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-29,445.996277965605,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-30,368.728976603597,2021-12-22T04:41:27.012024Z
C,a,x,2019-12-31,120.189465302974,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-01,217.365692742169,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-02,413.648466207087,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-03,277.152305748314,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-04,215.798508469015,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-05,146.349726058543,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-06,488.815469946712,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-07,375.747207738459,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-08,317.80644254759,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-09,220.522472728044,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-10,406.875929329544,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-11,373.136651329696,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-12,271.392918005586,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-13,223.391311615706,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-14,148.380349483341,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-15,326.509232260287,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-16,414.294472243637,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-17,469.901947770268,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-18,191.870509367436,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-19,454.338143859059,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-20,454.136601928622,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-21,429.96561806649,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-22,242.491784319282,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-23,110.457908641547,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-24,294.135950598866,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-25,376.029269676656,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-26,361.871053650975,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-27,291.375838872045,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-28,337.493094429374,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-29,405.319423042238,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-30,254.950444493443,2021-12-22T04:41:27.012024Z
C,a,x,2020-01-31,237.799173686653,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-01,276.381077151746,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-02,415.876620542258,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-03,109.457992110401,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-04,321.205529384315,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-05,483.953432738781,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-06,254.716626275331,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-07,229.344560392201,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-08,401.264202781022,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-09,375.416490528733,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-10,176.415718253702,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-11,200.092606991529,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-12,372.344772703946,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-13,154.432908911258,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-14,376.392016559839,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-15,443.698643613607,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-16,391.353730950505,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-17,203.002317715436,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-18,276.117503456771,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-19,117.761250399053,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-20,247.176504600793,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-21,100.307211652398,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-22,156.769802421331,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-23,226.001264434308,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-24,410.633343923837,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-25,464.08268623054,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-26,364.917783532292,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-27,281.670958828181,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-28,497.500347159803,2021-12-22T04:41:27.012024Z
C,a,x,2020-02-29,288.683815393597,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-01,265.823740232736,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-02,351.863775216043,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-03,494.863531924784,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-04,392.178185004741,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-05,253.894104715437,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-06,439.162302389741,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-07,113.313103839755,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-08,203.697065170854,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-09,181.545922067016,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-10,161.666316539049,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-11,129.717193357646,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-12,392.083154711872,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-13,145.906938426197,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-14,335.691985208541,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-15,487.339980062097,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-16,224.481818638742,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-17,355.237391404808,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-18,263.349775411189,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-19,334.11415386945,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-20,163.590097427368,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-21,455.092546995729,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-22,414.518053457141,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-23,239.622993860394,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-24,189.51578522101,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-25,403.869775589556,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-26,495.426285173744,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-27,129.425686039031,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-28,258.626725990325,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-29,477.710857614875,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-30,236.047839187086,2021-12-22T04:41:27.012024Z
C,a,x,2020-03-31,198.491333890706,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-01,118.61995337531,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-02,357.234323676676,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-03,229.835337493569,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-04,433.697983436286,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-05,247.367880959064,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-06,341.920334659517,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-07,110.489620920271,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-08,375.234203506261,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-09,168.221214041114,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-10,170.127307809889,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-11,255.998489819467,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-12,469.063009042293,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-13,355.859625712037,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-14,331.575575005263,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-15,182.63879371807,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-16,434.767122287303,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-17,496.01101865992,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-18,105.259250849485,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-19,363.489169627428,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-20,473.059909418225,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-21,126.289378199726,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-22,131.795523129404,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-23,266.527623776346,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-24,133.384185563773,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-25,487.709671910852,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-26,109.61879203096,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-27,218.164643831551,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-28,113.999189995229,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-29,481.811793986708,2021-12-22T04:41:27.012024Z
C,a,x,2020-04-30,306.007425673306,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-01,485.298129078001,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-02,108.086586557329,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-03,415.738902799785,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-04,190.925562568009,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-05,477.751744631678,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-06,270.412575732917,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-07,185.14291709289,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-08,319.959596917033,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-09,190.798092354089,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-10,474.551433324814,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-11,457.965067680925,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-12,114.911016728729,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-13,158.607467263937,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-14,468.333289027214,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-15,156.317123770714,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-16,402.811165992171,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-17,119.588404055685,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-18,302.255537174642,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-19,364.129876811057,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-20,292.837742343545,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-21,422.334497235715,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-22,406.302796676755,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-23,175.969412829727,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-24,441.318796947598,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-25,133.659547474235,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-26,339.760939776897,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-27,244.873543735594,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-28,103.031688276678,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-29,191.550042573363,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-30,119.670270103961,2021-12-22T04:41:27.012024Z
C,a,x,2020-05-31,213.570835627615,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-01,499.37191568315,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-02,401.657412853092,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-03,135.513371229172,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-04,361.351567413658,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-05,483.777697850019,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-06,382.571911625564,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-07,409.169099573046,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-08,304.618493467569,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-09,137.573637999594,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-10,206.616074685007,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-11,411.866265721619,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-12,118.251545261592,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-13,287.414420582354,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-14,306.822389550507,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-15,264.769833441824,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-16,306.209431402385,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-17,260.903635900468,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-18,159.639372676611,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-19,432.671177573502,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-20,387.832453567535,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-21,144.66778729111,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-22,441.783245839179,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-23,316.858033649623,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-24,330.574470292777,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-25,151.713236607611,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-26,345.382898580283,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-27,402.079695463181,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-28,273.167367372662,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-29,223.811886645854,2021-12-22T04:41:27.012024Z
C,a,x,2020-06-30,150.680767279118,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-01,372.784454468638,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-02,324.215721711516,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-03,152.779185585678,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-04,462.184333615005,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-05,425.192831456661,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-06,137.313501629978,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-07,352.965505421162,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-08,162.071531452239,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-09,128.599340468645,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-10,109.009291697294,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-11,269.476556312293,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-12,413.55179073289,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-13,333.096007350832,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-14,100.299413781613,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-15,406.552859488875,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-16,210.553692653775,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-17,219.593063835055,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-18,242.5955677405,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-19,120.51183367148,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-20,434.160934761167,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-21,268.277212977409,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-22,165.614364575595,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-23,249.558090977371,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-24,268.930851854384,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-25,173.667497280985,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-26,390.463392529637,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-27,277.763066068292,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-28,409.937552269548,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-29,258.918920438737,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-30,179.064167384058,2021-12-22T04:41:27.012024Z
C,a,x,2020-07-31,370.594380889088,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-01,393.068367429078,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-02,334.701327420771,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-03,320.869612600654,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-04,171.120855212212,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-05,205.768751818687,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-06,158.426616899669,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-07,340.678512211889,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-08,297.120638377965,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-09,257.494225073606,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-10,240.521270409226,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-11,257.846071757376,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-12,472.664497978985,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-13,350.343321356922,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-14,232.312912028283,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-15,235.900367610157,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-16,471.350382920355,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-17,493.052251636982,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-18,293.525626230985,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-19,330.504588037729,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-20,487.462444975972,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-21,396.813365258276,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-22,271.812885161489,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-23,198.037760518491,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-24,373.751266673207,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-25,245.049392990768,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-26,362.083053588867,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-27,343.587511591613,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-28,315.118946135044,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-29,262.638188991696,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-30,236.508223135024,2021-12-22T04:41:27.012024Z
C,a,x,2020-08-31,411.166328843683,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-01,469.856614246965,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-02,417.946305684745,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-03,402.627087011933,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-04,407.414133939892,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-05,245.605373103172,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-06,323.891486879438,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-07,408.076325338334,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-08,193.611400574446,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-09,274.433663580567,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-10,172.425753530115,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-11,391.709873545915,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-12,387.667386885732,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-13,385.24845475331,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-14,255.394279118627,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-15,371.489471755922,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-16,386.382570769638,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-17,441.056188475341,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-18,118.542473390698,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-19,408.546550199389,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-20,456.116622686386,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-21,319.944043457508,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-22,449.377239216119,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-23,490.456597972661,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-24,111.062092799693,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-25,428.214579541236,2021-12-22T04:41:27.012024Z
C,a,x,2020-09-26,390.879530925304,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-01,406.648366618902,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-02,195.619556773454,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-03,389.564236905426,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-04,319.812504760921,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-05,335.165170393884,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-06,433.616251219064,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-07,452.989680506289,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-08,374.491591472179,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-09,337.038018833846,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-10,418.677518516779,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-11,356.556537840515,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-12,197.897112648934,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-13,421.569730900228,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-14,312.383331358433,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-15,457.443615887314,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-16,486.963207274675,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-17,102.246440388262,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-18,171.172636095434,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-19,232.063932903111,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-20,134.100462310016,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-21,441.508180834353,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-22,200.79851122573,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-23,385.11469271034,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-24,225.590367987752,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-25,388.436007406563,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-26,153.620104305446,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-27,167.493112105876,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-28,202.514276280999,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-29,221.517695765942,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-30,251.546169631183,2021-12-22T04:41:27.012024Z
C,b,y,2018-01-31,146.832192782313,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-01,499.99174522236,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-02,353.572449367493,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-03,402.417178545147,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-04,322.670399490744,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-05,495.975691825151,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-06,449.159395042807,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-07,312.766958307475,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-08,104.710946884006,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-09,386.533612385392,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-10,136.000359524041,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-11,462.319644168019,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-12,153.811164945364,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-13,241.443776711822,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-14,211.133417859674,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-15,197.808273788542,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-16,152.054139506072,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-17,326.199277490377,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-18,496.590342372656,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-19,163.563453126699,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-20,136.438433174044,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-21,360.449268016964,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-22,193.166004121304,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-23,340.619778539985,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-24,207.508345972747,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-25,403.915319405496,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-26,205.308398604393,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-27,372.587384749204,2021-12-22T04:41:27.012024Z
C,b,y,2018-02-28,384.434736985713,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-01,393.161401245743,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-02,426.883908640593,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-03,289.306437503547,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-04,132.913192827255,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-05,456.897910870612,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-06,132.750871405005,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-07,383.880295045674,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-08,247.333987429738,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-09,367.139081750065,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-10,434.938681684434,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-11,190.960429329425,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-12,327.083196584135,2021-12-22T04:41:27.012024Z
C,b,y,2018-03-13,291.058207210153,2021-12-22T04:41:27.012024Z
